City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Yanam,IN,2022-08-09 23:42:46,16.7333,82.2167,76.17,87,100,9.19
293,Lagoa,PT,2022-08-09 23:42:46,39.05,-27.9833,71.71,81,8,8.63
294,Ruteng,ID,2022-08-09 23:42:47,-8.6136,120.4721,65.84,76,20,1.68
295,Pandamatenga,BW,2022-08-09 23:42:48,-18.5278,25.627,60.44,19,0,5.79
296,Souillac,MU,2022-08-09 23:42:48,-20.5167,57.5167,70.18,64,75,12.66
297,Tchibanga,GA,2022-08-09 23:42:48,-2.85,11.0333,67.77,83,30,3.69
298,Cherskiy,RU,2022-08-09 23:42:49,68.75,161.3,61.36,73,97,12.59
299,Porto Walter,BR,2022-08-09 23:42:49,-8.2686,-72.7439,77.7,80,57,2.73
300,Semenyih,MY,2022-08-09 23:42:49,2.9516,101.843,78.58,84,96,1.03
301,Naze,JP,2022-08-09 23:42:50,28.3667,129.4833,83.32,71,60,3.58
302,Arcata,US,2022-08-09 23:42:50,40.8665,-124.0828,73.36,69,0,5.75
303,Pevek,RU,2022-08-09 23:42:50,69.7008,170.3133,43.29,95,100,7.7
304,Bandarbeyla,SO,2022-08-09 23:42:51,9.4942,50.8122,78.39,72,95,27.72
305,Nantucket,US,2022-08-09 23:42:24,41.2835,-70.0995,82.51,90,20,11.5
306,Mehamn,NO,2022-08-09 23:42:51,71.0357,27.8492,51.75,82,20,8.05
307,Kuntaur,GM,2022-08-09 23:42:51,13.6667,-14.8833,79.0,88,81,10.83
308,Ribeira Grande,PT,2022-08-09 23:42:52,38.5167,-28.7,74.03,76,17,1.54
309,Manturovo,RU,2022-08-09 23:42:52,58.3353,44.7619,56.77,98,100,6.31
310,Manono,CD,2022-08-09 23:42:52,-7.3,27.4167,72.77,32,6,4.14
311,Vardo,NO,2022-08-09 23:39:57,70.3705,31.1107,49.98,93,100,0.0
312,Verkhoyansk,RU,2022-08-09 23:42:53,67.5447,133.385,65.86,50,0,6.35
313,Bengkulu,ID,2022-08-09 23:41:12,-3.8004,102.2655,74.91,90,37,3.67
314,Locri,IT,2022-08-09 23:42:53,38.2414,16.2623,72.32,73,0,3.11
315,Obo,CF,2022-08-09 23:42:54,5.3998,26.4869,68.45,96,96,1.68
316,Sungaipenuh,ID,2022-08-09 23:42:54,-2.0833,101.3833,65.86,96,99,1.95
317,Conakry,GN,2022-08-09 23:42:55,9.538,-13.6773,77.68,87,99,7.87
318,Moron,AR,2022-08-09 23:38:27,-34.6534,-58.6198,53.96,74,45,5.28
319,Hualmay,PE,2022-08-09 23:42:55,-11.0964,-77.6139,62.2,82,13,7.61
320,Vostok,RU,2022-08-09 23:42:55,46.4856,135.8833,69.17,48,28,9.51
321,Guerrero Negro,MX,2022-08-09 23:42:56,27.9769,-114.0611,81.77,56,31,15.59
322,Rawlins,US,2022-08-09 23:42:56,41.7911,-107.2387,89.49,9,0,11.56
323,Waraseoni,IN,2022-08-09 23:42:56,21.75,80.0333,75.65,95,100,5.68
324,Havoysund,NO,2022-08-09 23:42:57,70.9963,24.6622,52.03,91,100,10.8
325,Saint-Augustin,CA,2022-08-09 23:42:57,51.226,-58.6502,59.31,77,2,2.98
326,Praia Da Vitoria,PT,2022-08-09 23:42:57,38.7333,-27.0667,73.65,83,75,4.32
327,Poso,ID,2022-08-09 23:42:58,-1.3959,120.7524,81.12,73,87,2.98
328,Luganville,VU,2022-08-09 23:43:59,-15.5333,167.1667,80.62,79,23,7.29
329,Lagunillas,VE,2022-08-09 23:43:59,10.1301,-71.2595,84.97,68,71,10.6
330,Hofn,IS,2022-08-09 23:39:48,64.2539,-15.2082,51.94,94,99,22.46
331,Mezinovskiy,RU,2022-08-09 23:44:00,55.5042,40.3593,58.96,98,83,4.25
332,Dryden,CA,2022-08-09 23:44:00,49.7833,-92.7503,75.49,46,20,9.22
333,Broken Hill,AU,2022-08-09 23:41:32,-31.95,141.4333,52.84,46,100,16.13
334,Guatire,VE,2022-08-09 23:44:00,10.4762,-66.5427,74.17,98,97,2.75
335,Kovdor,RU,2022-08-09 23:44:01,67.5662,30.4758,52.45,85,100,6.58
336,Nuuk,GL,2022-08-09 23:41:21,64.1835,-51.7216,39.81,93,75,5.75
337,Wadi Musa,JO,2022-08-09 23:44:01,30.3222,35.4793,69.64,44,0,4.07
338,Weston,US,2022-08-09 23:42:04,26.1004,-80.3998,87.03,76,100,15.01
339,Rio Grande,BR,2022-08-09 23:41:07,-32.035,-52.0986,53.71,74,100,14.79
340,Krabi,TH,2022-08-09 23:44:02,8.0726,98.9105,84.06,88,20,4.61
341,Hobyo,SO,2022-08-09 23:44:02,5.3505,48.5268,76.66,85,100,26.33
342,Beloha,MG,2022-08-09 23:44:02,-25.1667,45.05,63.77,86,0,11.97
343,Synya,RU,2022-08-09 23:44:03,65.3718,58.0387,45.63,84,42,4.03
344,Arica,CL,2022-08-09 23:44:03,-18.475,-70.3042,60.35,77,75,4.61
345,Korla,CN,2022-08-09 23:44:03,41.7597,86.1469,84.87,28,21,12.26
346,Muisne,EC,2022-08-09 23:44:04,0.6,-80.0333,74.77,88,92,9.93
347,Weligama,LK,2022-08-09 23:44:04,5.9667,80.4167,76.98,89,99,9.84
348,Kushmurun,KZ,2022-08-09 23:44:05,52.4503,64.6311,61.23,73,46,8.75
349,Viking,CA,2022-08-09 23:44:05,53.1001,-111.7684,73.26,42,1,4.61
350,Villaviciosa,ES,2022-08-09 23:44:05,43.4813,-5.4357,70.41,93,10,3.06
351,Talca,CL,2022-08-09 23:39:21,-35.4333,-71.6667,46.49,74,80,2.75
352,Toshkivka,UA,2022-08-09 23:44:06,48.7791,38.579,71.89,35,2,4.61
353,Te Anau,NZ,2022-08-09 23:44:06,-45.4167,167.7167,39.74,72,21,0.83
354,Xai-Xai,MZ,2022-08-09 23:44:06,-25.0519,33.6442,64.9,93,1,3.09
355,Sola,VU,2022-08-09 23:44:07,-13.8833,167.55,80.28,72,29,2.84
356,Safita,SY,2022-08-09 23:44:07,34.8205,36.1153,75.56,77,56,14.97
357,Akyab,MM,2022-08-09 23:43:55,20.15,92.9,78.33,89,100,13.96
358,Oxford,GB,2022-08-09 23:40:36,51.7522,-1.256,66.36,65,0,4.61
359,Ixtapa,MX,2022-08-09 23:44:08,20.7,-105.2,85.23,74,78,4.0
360,Santa Cruz,BO,2022-08-09 23:44:09,-17.8,-63.1667,63.86,51,20,14.97
361,Walvis Bay,NA,2022-08-09 23:42:41,-22.9575,14.5053,52.09,100,1,5.75
362,Xining,CN,2022-08-09 23:41:46,36.6167,101.7667,66.63,80,99,0.83
363,Sao Joao Da Ponte,BR,2022-08-09 23:44:09,-15.9292,-44.0078,78.1,31,40,2.84
364,Chalus,IR,2022-08-09 23:44:10,36.655,51.4204,74.66,88,100,2.3
365,Show Low,US,2022-08-09 23:44:09,34.2542,-110.0298,77.29,41,75,13.8
366,Udomlya,RU,2022-08-09 23:44:10,57.8794,34.9925,51.89,90,66,3.71
367,Pisco,PE,2022-08-09 23:44:11,-13.7,-76.2167,60.85,82,75,11.5
368,Broome,US,2022-08-09 23:44:11,42.2506,-75.833,74.01,73,20,10.36
369,Esso,RU,2022-08-09 23:44:11,55.9333,158.7,53.83,96,100,7.47
370,Boa Vista,BR,2022-08-09 23:44:12,2.8197,-60.6733,91.38,43,20,4.61
371,Nema,RU,2022-08-09 23:44:12,57.5067,50.5011,60.03,96,76,1.12
372,Teguise,ES,2022-08-09 23:44:13,29.0605,-13.564,68.22,73,20,16.11
373,Zhigansk,RU,2022-08-09 23:44:13,66.7697,123.3711,60.87,60,2,10.96
374,Hun,LY,2022-08-09 23:45:14,29.1268,15.9477,81.57,49,0,6.35
375,Moose Jaw,CA,2022-08-09 23:40:20,50.4001,-105.5344,79.07,27,20,10.36
376,Ilebo,CD,2022-08-09 23:45:14,-4.3167,20.5833,73.47,33,15,0.67
377,Rio Gallegos,AR,2022-08-09 23:45:15,-51.6226,-69.2181,42.85,81,75,5.75
378,Udachnyy,RU,2022-08-09 23:45:15,66.4167,112.4,61.45,58,100,6.33
379,Bonthe,SL,2022-08-09 23:45:15,7.5264,-12.505,75.7,90,82,8.1
380,Namatanai,PG,2022-08-09 23:45:16,-3.6667,152.4333,83.68,68,100,2.66
381,Yantal,RU,2022-08-09 23:45:16,56.8471,105.2542,58.59,68,49,1.88
382,Anadyr,RU,2022-08-09 23:45:16,64.75,177.4833,61.3,59,0,15.66
383,Pangkalanbuun,ID,2022-08-09 23:41:27,-2.6833,111.6167,76.44,96,87,3.15
384,Evensk,RU,2022-08-09 23:45:17,61.95,159.2333,65.25,62,89,4.14
385,Tromso,NO,2022-08-09 23:45:13,69.6496,18.957,52.38,87,75,0.0
386,Jalu,LY,2022-08-09 23:45:17,29.0331,21.5482,81.21,58,13,12.59
387,Pochutla,MX,2022-08-09 23:45:18,15.7432,-96.4661,85.82,74,80,3.4
388,Lavrentiya,RU,2022-08-09 23:45:18,65.5833,-171.0,52.12,54,70,12.64
389,Okhotsk,RU,2022-08-09 23:45:18,59.3833,143.3,57.92,91,100,14.43
390,Sobolevo,RU,2022-08-09 23:45:19,54.4299,31.8996,59.76,71,100,5.53
391,Matay,EG,2022-08-09 23:45:19,28.419,30.7792,83.19,50,0,13.15
392,Stephenville,US,2022-08-09 23:45:07,32.2207,-98.2023,93.99,27,95,5.79
393,Port Lincoln,AU,2022-08-09 23:45:06,-34.7333,135.8667,58.24,55,87,23.29
394,Quatre Cocos,MU,2022-08-09 23:45:20,-20.2078,57.7625,69.91,67,87,19.57
395,Gisborne,NZ,2022-08-09 23:45:20,-38.6533,178.0042,51.35,74,94,13.94
396,Port Blair,IN,2022-08-09 23:45:21,11.6667,92.75,80.64,83,40,6.91
397,Ostrovnoy,RU,2022-08-09 23:45:21,68.0531,39.5131,52.09,76,92,17.34
398,Berlevag,NO,2022-08-09 23:45:21,70.8578,29.0864,53.4,81,20,5.75
399,Gizo,SB,2022-08-09 23:41:20,-8.103,156.8419,83.64,70,93,4.18
400,Seoul,KR,2022-08-09 23:43:59,37.5683,126.9778,74.64,88,75,3.44
401,Cayenne,GF,2022-08-09 23:45:22,4.9333,-52.3333,83.08,1,0,4.61
402,Mount Isa,AU,2022-08-09 23:41:12,-20.7333,139.5,67.77,28,7,10.36
403,Tiruchchendur,IN,2022-08-09 23:45:23,8.4833,78.1167,78.35,76,100,13.58
404,Muroto,JP,2022-08-09 23:45:23,33.2833,134.15,83.98,77,96,5.64
405,Chissamba,AO,2022-08-09 23:45:24,-12.1667,17.3333,58.14,21,0,3.09
406,Abriaqui,CO,2022-08-09 23:45:24,6.6315,-76.0644,57.4,96,88,3.15
407,Waynesville,US,2022-08-09 23:44:37,35.4887,-82.9887,73.94,80,100,3.47
408,Magdagachi,RU,2022-08-09 23:45:25,53.45,125.8,57.85,78,55,6.53
409,Olavarria,AR,2022-08-09 23:45:25,-36.8927,-60.3225,48.02,65,4,5.66
410,Khasan,RU,2022-08-09 23:45:26,42.4308,130.6434,71.78,63,0,3.42
411,Kargala,RU,2022-08-09 23:45:26,56.6208,83.9607,57.07,89,79,4.0
412,Rundu,NA,2022-08-09 23:45:26,-17.9333,19.7667,57.13,19,0,6.22
413,Zarubino,RU,2022-08-09 23:45:27,42.63,131.0922,70.52,67,0,9.26
414,Tuatapere,NZ,2022-08-09 23:45:28,-46.1333,167.6833,45.63,66,60,3.71
415,Plettenberg Bay,ZA,2022-08-09 23:45:28,-34.0527,23.3716,56.35,89,45,5.64
416,Madridejos,ES,2022-08-09 23:45:29,39.4682,-3.532,77.13,41,51,12.15
417,Mazamari,PE,2022-08-09 23:45:29,-11.3258,-74.5308,71.38,90,71,2.3
418,Palana,RU,2022-08-09 23:45:29,59.1167,159.9667,60.17,60,98,2.66
419,Machiques,VE,2022-08-09 23:45:30,10.0644,-72.545,78.4,86,43,10.36
420,Eenhana,NA,2022-08-09 23:46:30,-17.4667,16.3333,59.99,25,0,4.47
421,Jaisalmer,IN,2022-08-09 23:45:58,26.9147,70.9181,87.66,67,16,6.98
422,Coihaique,CL,2022-08-09 23:44:02,-45.5752,-72.0662,44.55,70,75,3.44
423,Ugoofaaru,MV,2022-08-09 23:46:31,5.6667,73.0,80.26,83,97,10.42
424,Kumluca,TR,2022-08-09 23:46:31,36.3703,30.2869,80.24,75,7,2.01
425,Rosa Zarate,EC,2022-08-09 23:46:31,0.3333,-79.4667,72.97,92,92,4.27
426,Monroe,US,2022-08-09 23:46:32,43.1501,-77.6831,70.66,78,75,8.05
427,Sangolqui,EC,2022-08-09 23:46:32,-0.3341,-78.4522,66.69,76,93,4.7
428,Ndele,CF,2022-08-09 23:46:32,8.4109,20.6473,69.94,98,99,1.7
429,Dvinskoy,RU,2022-08-09 23:46:33,62.1535,45.1175,57.45,69,100,2.84
430,Puerto Ayacucho,VE,2022-08-09 23:46:33,5.6639,-67.6236,78.91,83,97,4.92
431,Homer,US,2022-08-09 23:45:01,59.6425,-151.5483,54.03,88,100,3.44
432,Stornoway,GB,2022-08-09 23:46:33,58.2093,-6.3865,58.96,85,88,21.85
433,Malinyi,TZ,2022-08-09 23:46:34,-8.9333,36.1333,63.27,71,12,1.74
434,Dravograd,SI,2022-08-09 23:46:34,46.5881,15.0192,65.25,71,0,3.49
435,Lerik,AZ,2022-08-09 23:46:34,38.7726,48.4128,56.12,74,3,2.24
436,Koryukivka,UA,2022-08-09 23:45:12,51.7688,32.2481,61.18,84,100,5.53
437,Laguna,US,2022-08-09 23:45:54,38.421,-121.4238,93.18,33,0,16.11
438,Eydhafushi,MV,2022-08-09 23:46:35,5.1033,73.0708,80.56,80,86,9.98
439,Beringovskiy,RU,2022-08-09 23:46:35,63.05,179.3167,58.98,63,100,17.13
440,Teahupoo,PF,2022-08-09 23:46:36,-17.8333,-149.2667,71.56,83,100,12.66
441,Luce,FR,2022-08-09 23:46:36,48.4369,1.4636,71.55,60,3,3.0
442,Filadelfia,US,2022-08-09 23:45:00,39.9523,-75.1638,87.94,74,75,8.05
443,Luang Prabang,LA,2022-08-09 23:46:36,19.8856,102.1347,72.59,99,50,1.12
444,Porto Velho,BR,2022-08-09 23:46:37,-8.7619,-63.9039,73.45,94,20,2.3
445,Buraydah,SA,2022-08-09 23:46:37,26.326,43.975,95.45,17,3,7.9
446,Kenai,US,2022-08-09 23:46:37,60.5544,-151.2583,57.02,85,100,10.36
447,Sambava,MG,2022-08-09 23:46:38,-14.2667,50.1667,68.29,82,62,12.57
448,Ponta Delgada,PT,2022-08-09 23:46:38,37.7333,-25.6667,68.72,77,20,4.61
449,Pimentel,PE,2022-08-09 23:45:14,-6.8367,-79.9342,64.69,72,0,18.41
450,Beisfjord,NO,2022-08-09 23:46:38,68.3751,17.5988,55.04,86,100,6.13
451,Aswan,EG,2022-08-09 23:46:39,24.0934,32.907,92.5,22,0,8.05
452,Talcahuano,CL,2022-08-09 23:45:03,-36.7167,-73.1167,51.48,76,0,4.61
453,Esperance,AU,2022-08-09 23:46:39,-33.8667,121.9,53.51,69,97,24.83
454,Slave Lake,CA,2022-08-09 23:45:07,55.2834,-114.769,73.38,40,0,12.66
455,Weener,DE,2022-08-09 23:46:40,53.1667,7.35,57.97,92,48,6.82
456,Bintulu,MY,2022-08-09 23:46:40,3.1667,113.0333,75.61,94,20,1.14
457,Cesis,LV,2022-08-09 23:46:40,57.3119,25.2746,54.73,93,48,2.64
458,La Ronge,CA,2022-08-09 23:45:29,55.1001,-105.2842,70.05,32,40,18.41
459,Maarianhamina,AX,2022-08-09 23:46:41,60.0973,19.9348,64.26,72,71,5.75
460,Amahai,ID,2022-08-09 23:46:41,-3.3333,128.9167,77.07,88,100,3.87
461,Avera,US,2022-08-09 23:46:41,33.194,-82.5271,89.11,55,53,9.37
462,Anito,PH,2022-08-09 23:46:42,12.4497,125.2886,79.97,82,100,3.58
463,Teknaf,BD,2022-08-09 23:46:42,20.8624,92.3058,78.08,93,100,15.03
464,Labuhan,ID,2022-08-09 23:46:42,-6.8844,112.2051,77.9,81,33,11.05
465,Fitii,PF,2022-08-09 23:46:43,-16.7333,-151.0333,74.43,75,100,7.61
466,Asfi,MA,2022-08-09 23:46:43,32.2994,-9.2372,68.72,86,0,8.46
467,Swellendam,ZA,2022-08-09 23:46:43,-34.0226,20.4417,52.32,90,62,4.27
468,Mokrousovo,RU,2022-08-09 23:47:44,55.8103,66.7653,60.48,91,50,6.58
469,Acapulco,MX,2022-08-09 23:47:44,16.8634,-99.8901,83.64,75,88,7.11
470,Ashqelon,IL,2022-08-09 23:47:45,31.6693,34.5715,80.49,73,0,3.76
471,Fevik,NO,2022-08-09 23:47:45,58.3794,8.6766,62.37,78,100,9.93
472,Camacha,PT,2022-08-09 23:47:45,33.0833,-16.3333,67.42,73,20,11.5
473,Petropavlovsk-Kamchatskiy,RU,2022-08-09 23:43:45,53.0452,158.6483,54.19,100,100,8.95
474,Kieta,PG,2022-08-09 23:47:46,-6.2167,155.6333,84.9,67,100,2.84
475,Port Hardy,CA,2022-08-09 23:45:06,50.6996,-127.4199,64.58,72,20,6.91
476,Kangaatsiaq,GL,2022-08-09 23:47:46,68.3065,-53.4641,39.42,88,100,9.44
477,Diamantino,BR,2022-08-09 23:46:48,-14.4086,-56.4461,63.34,87,100,12.35
478,Eden,US,2022-08-09 23:47:47,36.4885,-79.7667,83.66,69,0,0.0
479,San Juan,AR,2022-08-09 23:47:47,-31.5375,-68.5364,51.62,33,53,1.74
480,Inuvik,CA,2022-08-09 23:43:49,68.3499,-133.7218,54.61,73,100,11.5
481,Sorland,NO,2022-08-09 23:47:48,67.667,12.6934,53.46,91,100,29.17
482,Samarai,PG,2022-08-09 23:47:48,-10.6167,150.6667,78.96,81,90,20.2
483,Jingdezhen,CN,2022-08-09 23:47:48,29.2947,117.2079,88.05,63,100,2.64
484,Priiskovyy,RU,2022-08-09 23:47:49,51.9333,116.6333,56.25,68,100,5.37
485,Aklavik,CA,2022-08-09 23:47:49,68.2191,-135.0107,58.03,38,92,23.13
486,Sioux Lookout,CA,2022-08-09 23:47:49,50.1001,-91.917,73.47,49,20,14.97
487,Inawashiro,JP,2022-08-09 23:47:49,37.5667,140.1167,82.53,65,85,2.66
488,Lasa,IT,2022-08-09 23:47:50,46.6166,10.7002,65.28,85,3,1.7
489,Prince Rupert,CA,2022-08-09 23:46:14,54.3161,-130.3201,67.69,78,0,18.41
490,Lorengau,PG,2022-08-09 23:47:50,-2.0226,147.2712,83.1,74,67,7.27
491,Katobu,ID,2022-08-09 23:47:50,-4.9408,122.5276,76.41,91,92,3.94
492,Cabo San Lucas,MX,2022-08-09 23:47:51,22.8909,-109.9124,90.7,70,96,7.0
493,Saint-Francois,FR,2022-08-09 23:47:51,46.4154,3.9054,67.68,63,0,1.14
494,Catuday,PH,2022-08-09 23:47:51,16.2923,119.8062,79.18,83,100,15.48
495,Invermere,CA,2022-08-09 23:47:52,50.5167,-116.0354,89.37,20,53,5.77
496,Dehloran,IR,2022-08-09 23:47:52,32.6941,47.2679,98.55,13,0,7.2
497,Kasongo-Lunda,CD,2022-08-09 23:47:52,-6.4667,16.8167,72.77,32,2,2.98
498,Muncar,ID,2022-08-09 23:47:53,-8.4333,114.3333,76.3,88,79,0.6
499,Ankpa,NG,2022-08-09 23:47:53,7.3706,7.6253,71.06,96,70,5.28
500,Buala,SB,2022-08-09 23:47:53,-8.145,159.5921,85.33,64,99,4.27
501,Severobaykalsk,RU,2022-08-09 23:47:54,55.65,109.3167,54.12,67,40,3.38
502,Odessa,UA,2022-08-09 23:47:20,46.4775,30.7326,75.34,54,99,18.41
503,Orlik,RU,2022-08-09 23:47:54,52.5178,99.825,54.64,87,94,1.81
504,Ambilobe,MG,2022-08-09 23:47:54,-13.2,49.05,64.45,77,70,5.88
505,Meadow Lake,US,2022-08-09 23:47:55,34.8014,-106.5436,85.48,38,65,2.15
506,Cabedelo,BR,2022-08-09 23:47:55,-6.9811,-34.8339,75.87,81,7,11.9
507,Makakilo City,US,2022-08-09 23:47:55,21.3469,-158.0858,84.56,61,100,17.27
508,Maputo,MZ,2022-08-09 23:45:24,-25.9653,32.5892,64.08,94,75,2.3
509,Visnes,NO,2022-08-09 23:47:57,59.3556,5.2242,60.22,94,40,8.05
510,Ucluelet,CA,2022-08-09 23:47:57,48.9329,-125.5528,64.71,75,11,7.56
511,Kutum,SD,2022-08-09 23:47:57,14.2,24.6667,72.73,69,100,4.79
512,Haines Junction,CA,2022-08-09 23:48:58,60.7522,-137.5108,66.15,37,89,9.22
513,Porto Franco,BR,2022-08-09 23:48:58,-6.3383,-47.3992,79.81,31,6,2.93
514,Trincomalee,LK,2022-08-09 23:48:58,8.5711,81.2335,79.14,74,98,22.41
515,Marawi,PH,2022-08-09 23:48:58,7.9986,124.2928,73.36,84,86,1.97
516,Teseney,ER,2022-08-09 23:48:59,15.11,36.6575,74.98,82,96,10.27
517,Puerto Madryn,AR,2022-08-09 23:48:59,-42.7692,-65.0385,52.16,56,40,11.65
518,Berbera,SO,2022-08-09 23:48:59,10.4396,45.0143,91.11,38,100,23.8
519,Nhulunbuy,AU,2022-08-09 23:46:34,-12.2333,136.7667,81.21,74,40,13.8
520,Kizukuri,JP,2022-08-09 23:49:00,40.8061,140.3861,74.1,89,100,4.21
521,Djambala,CG,2022-08-09 23:49:00,-2.5447,14.7533,74.8,43,8,3.91
522,Ust-Kulom,RU,2022-08-09 23:49:00,61.6864,53.6902,55.06,71,95,4.83
523,Tsabong,BW,2022-08-09 23:49:01,-26.0217,22.401,57.27,28,0,6.2
524,Mildura,AU,2022-08-09 23:49:01,-34.2,142.15,49.06,69,100,16.44
525,Matara,LK,2022-08-09 23:49:01,5.9485,80.5353,76.6,88,99,9.33
526,Mangrol,IN,2022-08-09 23:49:02,21.1167,70.1167,80.08,90,100,7.34
527,Concarneau,FR,2022-08-09 23:49:02,47.875,-3.9225,70.09,58,0,16.33
528,Makinsk,KZ,2022-08-09 23:49:02,52.6292,70.4169,56.1,89,74,10.94
529,Marienburg,PL,2022-08-09 23:49:03,54.0359,19.0266,58.12,89,12,2.68
530,Aksay,RU,2022-08-09 23:49:03,47.26,39.87,81.25,20,0,8.99
531,Aykhal,RU,2022-08-09 23:49:04,66.0,111.5,58.55,73,100,5.39
532,Darlowo,PL,2022-08-09 23:49:04,54.421,16.4107,57.96,82,15,5.75
533,Caravelas,BR,2022-08-09 23:49:05,-17.7125,-39.2481,70.9,80,0,6.35
534,Hambantota,LK,2022-08-09 23:49:05,6.1241,81.1185,77.77,80,94,16.62
535,Tarakan,ID,2022-08-09 23:49:05,3.3,117.6333,76.5,88,75,4.61
536,Westport,US,2022-08-09 23:46:39,41.1415,-73.3579,89.91,74,20,4.61
537,Mandurah,AU,2022-08-09 23:44:52,-32.55,115.7,52.5,69,93,9.24
538,El Alto,PE,2022-08-09 23:49:06,-4.2714,-81.2147,62.26,84,42,16.26
539,Maldonado,UY,2022-08-09 23:49:06,-34.6667,-54.9167,48.22,92,2,3.02
540,Monrovia,LR,2022-08-09 23:45:06,6.3005,-10.7969,76.77,87,91,10.49
541,Sao Felix Do Xingu,BR,2022-08-09 23:49:07,-6.6447,-51.995,78.22,40,45,1.3
542,Harer,ET,2022-08-09 23:49:07,9.3094,42.1258,62.15,64,94,11.88
543,Lebedinyy,RU,2022-08-09 23:49:08,58.5167,125.5167,49.15,92,100,9.17
544,Deputatskiy,RU,2022-08-09 23:49:09,69.3,139.9,58.53,64,0,1.79
545,Chapais,CA,2022-08-09 23:49:09,49.7834,-74.8492,69.58,62,0,4.32
546,Harper,LR,2022-08-09 23:49:09,4.375,-7.7169,74.77,80,99,10.25
547,Fatezh,RU,2022-08-09 23:49:10,52.0891,35.8632,62.64,96,99,7.05
548,Cartagena,CO,2022-08-09 23:49:10,10.3997,-75.5144,87.42,70,20,13.8
549,Floro,NO,2022-08-09 23:49:11,61.5996,5.0328,60.22,94,75,23.02
550,Usinsk,RU,2022-08-09 23:49:11,65.9939,57.5281,46.89,75,33,2.39
551,Rudbar,AF,2022-08-09 23:49:12,30.15,62.6,87.49,20,72,10.18
552,Palmerston,AU,2022-08-09 23:49:12,-12.486,130.9833,81.93,71,20,4.61
553,Komsomolskiy,UZ,2022-08-09 23:49:12,40.4272,71.7189,75.92,43,45,4.61
554,Wawa,NG,2022-08-09 23:49:13,9.9022,4.4192,75.09,86,84,4.7
555,Kirovo-Chepetsk,RU,2022-08-09 23:49:13,58.5539,50.0399,57.63,96,90,3.4
556,Newport,GB,2022-08-09 23:45:02,51.5877,-2.9984,70.09,73,29,6.35
557,Srednekolymsk,RU,2022-08-09 23:49:14,67.45,153.6833,74.95,38,33,7.0
558,Naryan-Mar,RU,2022-08-09 23:49:14,67.6713,53.087,46.69,84,58,6.89
559,Timmins,CA,2022-08-09 23:50:15,48.4669,-81.3331,75.02,46,20,10.36
560,Havre-Saint-Pierre,CA,2022-08-09 23:50:15,50.2334,-63.5986,64.76,55,0,2.3
561,Muros,ES,2022-08-09 23:50:16,42.7762,-9.0603,72.16,93,5,1.66
562,Ahipara,NZ,2022-08-09 23:50:16,-35.1667,173.1667,58.73,56,21,1.48
563,Aripuana,BR,2022-08-09 23:50:16,-9.1667,-60.6333,78.24,68,76,4.25
564,Churapcha,RU,2022-08-09 23:50:17,62.0025,132.4325,59.45,73,99,7.38
565,Kandrian,PG,2022-08-09 23:50:17,-6.2167,149.55,73.94,91,100,7.34
566,Krasnoselkup,RU,2022-08-09 23:50:17,65.7,82.4667,54.82,74,24,8.75
567,Oum Hadjer,TD,2022-08-09 23:50:18,13.2954,19.6966,76.39,77,99,20.65
568,Luwuk,ID,2022-08-09 23:50:19,-0.9516,122.7875,79.18,88,89,5.35
569,Fort Nelson,CA,2022-08-09 23:50:19,58.8053,-122.7002,74.79,35,40,2.3
570,Dumai,ID,2022-08-09 23:50:20,1.6833,101.45,73.74,96,91,2.44
571,Shakawe,BW,2022-08-09 23:50:20,-18.3667,21.85,56.26,21,0,4.29
572,Rongcheng,CN,2022-08-09 23:50:21,30.634,117.8517,88.11,65,92,2.28
